WKT,id,index
"POLYGON ((536836.837459739 175977.234879451,536694.605501891 175864.475678667,536729.703739844 175670.97569852,536907.03493947 175590.23841755,537049.263981432 175703.00086492,537014.164739643 175896.497346793,536836.837459739 175977.234879451))",13695,89194ad055bffff
"POLYGON ((541742.293706138 180308.766671646,541600.198087715 180196.112944859,541635.316448073 180002.724315968,541812.530953245 179921.993460147,541954.623479317 180034.650636234,541919.50462061 180228.035191919,541742.293706138 180308.766671646))",13696,89194ad2513ffff
"POLYGON ((555145.237164235 184304.153041681,555003.451069953 184191.656962192,555038.609340631 183998.474550548,555215.555092197 183917.792242076,555357.33812349 184030.291638521,555322.178645556 184223.470091228,555145.237164235 184304.153041681))",13697,89194e6e4cbffff
"POLYGON ((529721.12385814 185607.638884418,529578.800766819 185495.002244431,529613.864270615 185301.554319787,529791.25195651 185220.74664421,529933.572155945 185333.386579107,529898.507561361 185526.830894786,529721.12385814 185607.638884418))",13698,89195da6b53ffff
"POLYGON ((525988.871540594 184645.171289785,525846.463021876 184532.494486714,525881.514339175 184338.991878663,526058.975125827 184258.169894572,526201.380507216 184370.849817659,526166.328226866 184564.348509677,525988.871540594 184645.171289785))",13699,89195da4e03ffff
"POLYGON ((518170.690635278 172923.697863084,518028.044296746 172810.763179014,518063.076880845 172617.006492738,518240.755854384 172536.189519202,518383.398648186 172649.128342045,518348.364892069 172842.880880826,518170.690635278 172923.697863084))",13700,89194ad8233ffff
"POLYGON ((553658.085980342 184450.779573436,553516.261633762 184338.276386964,553551.411681807 184145.080078389,553728.387360055 184064.390862373,553870.206406202 184176.897258236,553835.055253836 184370.089714123,553658.085980342 184450.779573436))",13701,89194e6196fffff
"POLYGON ((513687.587143658 173362.108628208,513544.841694508 173249.150425944,513579.853661891 173055.3493432,513757.612486566 172974.510525786,513900.355125463 173087.472144627,513865.34174995 173281.269164418,513687.587143658 173362.108628208))",13702,89194ad938fffff
"POLYGON ((548774.97992041 188094.826878623,548633.079847404 187982.360386185,548668.209750721 187789.155407763,548845.240933701 187708.420883736,548987.138160571 187820.890773757,548952.007050602 188014.091790337,548774.97992041 188094.826878623))",13703,89194e6ad67ffff
"POLYGON ((544068.383700755 171974.611707798,543926.285146085 171861.828382922,543961.417106026 171668.351183042,544138.649458245 171587.660554644,544280.744396457 171700.447970115,544245.611332337 171893.921209561,544068.383700755 171974.611707798))",13704,89194ad29b3ffff
"POLYGON ((552051.347501943 175434.789914737,551909.441932258 175322.124205845,551944.596038868 175128.782246713,552121.655566569 175048.111506746,552263.557879812 175160.781063374,552228.403921824 175354.117512405,552051.347501943 175434.789914737))",13705,89194e6c153ffff
"POLYGON ((544410.978167972 185299.300089657,544268.966021219 185186.751186147,544304.082670931 184993.45951314,544481.212678968 184912.720621532,544623.222290387 185025.273766935,544588.104458335 185218.561576986,544410.978167972 185299.300089657))",13706,89194e68c27ffff
"POLYGON ((539506.818034083 180085.296231498,539364.671274446 179972.627089002,539399.782091503 179779.212902198,539577.04131707 179698.471132954,539719.184920171 179811.146202354,539684.072578729 180004.556504209,539506.818034083 180085.296231498))",13707,89194ad2013ffff
"POLYGON ((549846.29198231 193805.532375483,549704.45295988 193693.170440899,549739.586882358 193500.059078497,549916.561277801 193419.313612025,550058.397681543 193531.67888967,550023.262302196 193724.786332107,549846.29198231 193805.532375483))",13708,89194e61053ffff
"POLYGON ((538365.945866965 195322.70362101,538223.868530228 195210.293498027,538258.957726135 195017.075482195,538436.125908497 194936.271565024,538578.200870044 195048.684016975,538543.110201712 195241.898280832,538365.945866965 195322.70362101))",13709,89194e6b067ffff
"POLYGON ((513609.347782437 182821.121495372,513466.663767913 182708.332299971,513501.666994036 182514.664089439,513679.35584174 182433.789306731,513822.037105896 182546.581980573,513787.032272734 182740.24595879,513609.347782437 182821.121495372))",13710,89195dacca7ffff
"POLYGON ((555897.124636809 190867.885640056,555755.399010273 190755.509836113,555790.549894142 190562.424261957,555967.426355623 190481.717598171,556109.147321849 190594.09578493,556073.995932981 190787.177808651,555897.124636809 190867.885640056))",13711,89194e6006fffff
"POLYGON ((534890.23939993 162474.891467681,534747.881943048 162361.883157995,534782.986444168 162168.169870352,534960.44957151 162087.469233197,535102.80478509 162200.480377327,535067.69863103 162394.189821603,534890.23939993 162474.891467681))",13712,89194ac217bffff
"POLYGON ((520558.902167532 187650.974276788,520416.401011427 187538.321147021,520451.429259248 187344.798009756,520628.959936747 187263.932353739,520771.458250745 187376.589002091,520736.428729368 187570.107787994,520558.902167532 187650.974276788))",13713,89195da5177ffff
"POLYGON ((545350.156770394 174762.474060786,545208.102993019 174649.747987944,545243.234481712 174456.322781863,545420.421569662 174375.627736628,545562.472079989 174488.357211347,545527.339218251 174681.778341676,545350.156770394 174762.474060786))",13714,89194e6de53ffff
"POLYGON ((534390.999579247 177800.916168624,534248.727251405 177688.171998721,534283.813886036 177494.670070105,534461.174659661 177413.91638139,534603.444310357 177526.663970936,534568.35586459 177720.161829654,534390.999579247 177800.916168624))",13715,89194ad068bffff
"POLYGON ((547054.508864983 176114.962194787,546912.500193703 176002.270701657,546947.63829517 175808.883435004,547124.787762938 175728.191869225,547266.795554524 175840.886981829,547231.655176281 176034.27007891,547054.508864983 176114.962194787))",13716,89194e6d107ffff
"POLYGON ((522536.986634965 169515.257373306,522394.413523765 169402.290854571,522429.464719284 169208.537517887,522607.088138054 169127.756388086,522749.661451405 169240.723769503,522714.608598877 169434.47350274,522536.986634965 169515.257373306))",13717,89194ad8c73ffff
"POLYGON ((555044.402017699 188423.869920976,554902.642725192 188311.446082885,554937.792562416 188118.317360085,555114.70283826 188037.616384212,555256.459269674 188150.043602047,555221.308286339 188343.168416129,555044.402017699 188423.869920976))",13718,89194e61dd7ffff
"POLYGON ((557277.941258262 191299.961874455,557136.24760081 191187.602224347,557171.404166373 190994.538102724,557348.256861261 190913.838110858,557489.948063664 191026.201318168,557454.789026272 191219.260960226,557277.941258262 191299.961874455))",13719,89194e600afffff
"POLYGON ((517009.811872827 177540.970656835,516867.165765912 177428.114568773,516902.184402434 177234.415078112,517079.851678476 177153.576262211,517222.496300623 177266.436134011,517187.476349149 177460.131292743,517009.811872827 177540.970656835))",13720,89194adb303ffff
"POLYGON ((525447.592183634 181340.415855133,525305.15197673 181227.678184174,525340.204173097 181034.12397567,525517.697771031 180953.311504149,525660.135113673 181066.052600485,525625.08172265 181259.602743081,525447.592183634 181340.415855133))",13721,89195da4a2fffff
"POLYGON ((515502.653749661 173248.065953054,515359.950186257 173135.118011094,515394.971295704 172941.33610236,515572.697949967 172860.506314689,515715.398870698 172973.457706216,515680.375779862 173167.235435942,515502.653749661 173248.065953054))",13722,89194ad9103ffff
"POLYGON ((552184.290741038 194332.220708702,552042.504495979 194219.88275785,552077.648123278 194026.805705165,552254.579574946 193946.07090027,552396.366171371 194058.415570852,552361.219795443 194251.48733017,552184.290741038 194332.220708702))",13723,89194e615cbffff
"POLYGON ((542178.318227608 185962.405447169,542036.261068011 185849.852095699,542071.370018087 185656.547628554,542248.536262627 185575.798539942,542390.58942609 185688.352931213,542355.479894051 185881.654576879,542178.318227608 185962.405447169))",13724,89194e68eabffff
"POLYGON ((523380.559034755 165752.913287127,523237.975205614 165639.892271138,523273.026306723 165446.099578389,523450.662519091 165365.331572089,523593.243295618 165478.357629299,523558.190952343 165672.14638911,523380.559034755 165752.913287127))",13725,89194ad890bffff
"POLYGON ((532236.320918287 167236.49417022,532093.937338365 167123.555767502,532129.028415242 166929.881878875,532306.503203772 166849.150778457,532448.8828462 166962.093731913,532413.791529887 167155.763735824,532236.320918287 167236.49417022))",13726,89194ac26cfffff
"POLYGON ((548250.722605846 192762.533991001,548108.842222731 192650.143534167,548143.970900907 192456.999549361,548320.981180568 192376.250040783,548462.858721184 192488.643918972,548427.728824644 192681.783884499,548250.722605846 192762.533991001))",13727,89194e6120fffff
"POLYGON ((521827.193176683 183344.055501137,521684.689828925 183231.331464566,521719.726312821 183037.764124704,521897.267529653 182956.924939302,522039.768008394 183069.652403162,522004.730144525 183263.215640785,521827.193176683 183344.055501137))",13728,89195da5823ffff
"POLYGON ((546072.541933024 161830.174947732,545930.415430868 161717.230960992,545965.55403369 161523.643065671,546142.820258383 161443.003182071,546284.944032755 161555.950607963,546249.804196959 161749.534436313,546072.541933024 161830.174947732))",13729,89194ad4003ffff
"POLYGON ((523461.556276632 196799.592167758,523319.165266282 196687.109873332,523354.190118935 196493.746910333,523531.606850554 196412.870101635,523673.994838065 196525.355751548,523638.96895975 196718.714780572,523461.556276632 196799.592167758))",13730,89195da740bffff
"POLYGON ((506662.938806329 181537.439085071,506520.08711465 181424.578813574,506555.060365702 181230.812664056,506732.885590718 181149.91032657,506875.73414525 181262.773877039,506840.760611893 181456.536486165,506662.938806329 181537.439085071))",13731,89195dad9cbffff
"POLYGON ((522154.245981414 186036.507495498,522011.765678422 185923.834741454,522046.800519179 185730.308906779,522224.317748922 185649.460701823,522366.797071912 185762.137354227,522331.761319074 185955.658511043,522154.245981414 186036.507495498))",13732,89195da5c0fffff
"POLYGON ((520575.724276242 193856.580270389,520433.261636363 193744.029062637,520468.284989879 193550.593817054,520645.770778266 193469.711711483,520788.230142918 193582.265736155,520753.206994337 193775.699049642,520575.724276242 193856.580270389))",13733,89195da7277ffff
"POLYGON ((546607.417332081 163362.667670018,546465.311897582 163249.753227623,546500.450963279 163056.191383757,546677.696826769 162975.548058239,546819.799456137 163088.465899832,546784.659027155 163282.023667863,546607.417332081 163362.667670018))",13734,89194ad4477ffff
"POLYGON ((560774.683859778 185455.866660528,560633.026606394 185343.426870909,560668.205510905 185150.323215608,560845.042676379 185069.66332473,560986.697122007 185182.106499001,560951.517138276 185375.206187299,560774.683859778 185455.866660528))",13735,89194e60d77ffff
"POLYGON ((518483.493812639 170291.751535123,518340.838792602 170178.772314622,518375.87522309 169984.983183715,518553.567948179 169904.177255145,518696.220054759 170017.160006486,518661.182355884 170210.945119379,518483.493812639 170291.751535123))",13736,89194ad9dd7ffff
"POLYGON ((556526.631416407 184737.02884763,556384.877930623 184624.549110723,556420.041296883 184431.387930081,556596.959342958 184350.710450203,556738.709981977 184463.193578615,556703.545421691 184656.350795519,556526.631416407 184737.02884763))",13737,89194e60a2bffff
"POLYGON ((542481.393459867 177133.597546013,542339.292697955 177020.892370654,542374.409372065 176827.467259481,542551.629018554 176746.751439443,542693.727367288 176859.46004185,542658.608827708 177052.881029106,542481.393459867 177133.597546013))",13738,89194e6d26fffff
"POLYGON ((508473.162684655 179646.795337983,508330.344068404 179533.915671311,508365.334175681 179340.14588194,508543.144096566 179259.259819147,508685.95983972 179372.142911499,508650.968535091 179565.908641085,508473.162684655 179646.795337983))",13739,89195d364c3ffff
"POLYGON ((531230.385251164 193435.34803533,531088.142110789 193322.853666799,531123.210525845 193129.527898056,531300.523021121 193048.700738009,531442.763226473 193161.198598724,531407.693871581 193354.520127426,531230.385251164 193435.34803533))",13740,89195da6503ffff
"POLYGON ((541613.671965719 168476.451824319,541471.490877986 168363.591613684,541506.604756478 168170.030279557,541683.900874385 168089.333117742,541826.0790922 168202.196701376,541790.964062027 168395.754073946,541613.671965719 168476.451824319))",13741,89194ad72d7ffff
"POLYGON ((507094.38411111 182763.823214855,506951.552000766 182650.98744865,506986.531891459 182457.245014273,507164.345157335 182376.342230427,507307.174413897 182489.181376325,507272.193258366 182682.919926488,507094.38411111 182763.823214855))",13742,89195dadd4fffff
"POLYGON ((542507.099297305 191307.491080439,542365.085849393 191195.035662072,542400.192528697 191001.806370819,542577.313815823 190921.036526726,542719.3245839 191033.495354882,542684.216688708 191226.72061238,542507.099297305 191307.491080439))",13743,89194e685cbffff
"POLYGON ((534633.811537453 191706.553388207,534491.629571317 191594.048761408,534526.705249447 191400.737639113,534703.963828893 191319.935557631,534846.142860068 191432.443725194,534811.066246773 191625.750433607,534633.811537453 191706.553388207))",13744,89194e6900bffff
"POLYGON ((527394.873415723 193055.317209733,527252.547115439 192942.792303715,527287.596270525 192749.417413925,527464.97329865 192668.571611406,527607.296849533 192781.099992147,527572.246121709 192974.470700792,527394.873415723 193055.317209733))",13745,89195da62bbffff
"POLYGON ((528860.832537477 182271.997816244,528718.471282702 182159.298600973,528753.535494893 181965.795372312,528930.962158853 181884.995542107,529073.320552087 181997.69821781,529038.255142912 182191.197263406,528860.832537477 182271.997816244))",13746,89195da4d6bffff
"POLYGON ((538850.361653638 171154.701054528,538708.142589595 171041.873917088,538743.249769185 170848.328661542,538920.577402109 170767.615017376,539062.793746607 170880.44573327,539027.685096761 171073.986466555,538850.361653638 171154.701054528))",13747,89194ad0c07ffff
"POLYGON ((549101.926556101 193436.815782302,548960.068612611 193324.442725525,548995.199396718 193131.31801969,549172.189781003 193050.570186886,549314.044746583 193162.946793712,549278.912512038 193356.067537943,549101.926556101 193436.815782302))",13748,89194e61287ffff
"POLYGON ((547681.212583186 169087.44408101,547539.16589776 168974.630587849,547574.307744533 168781.146799529,547751.495272048 168700.482363185,547893.536609344 168813.301671364,547858.394021149 169006.781312385,547681.212583186 169087.44408101))",13749,89194ad66cbffff
"POLYGON ((528562.149304998 191104.094310162,528419.831475796 190991.5443762,528454.884296643 190798.15572168,528632.255538506 190717.320839515,528774.570328641 190829.87414408,528739.516915972 191023.258960339,528562.149304998 191104.094310162))",13750,89195da6317ffff
"POLYGON ((528867.130440347 184931.782025073,528724.785253739 184819.129769226,528759.846736265 184625.663665816,528937.254724224 184544.853943168,529079.597085829 184657.509645872,529044.534284488 184850.971624485,528867.130440347 184931.782025073))",13751,89195da4cbbffff
"POLYGON ((538460.782082369 189429.932699578,538318.664984134 189317.411247998,538353.752101186 189124.10519424,538530.957841808 189043.324807032,538673.074973874 189155.850904882,538637.985754516 189349.152510791,538460.782082369 189429.932699578))",13752,89194e68277ffff
"POLYGON ((545131.711251806 171490.485569559,544989.634446058 171377.698590354,545024.772297225 171184.225203549,545201.986852757 171103.54395984,545344.060414275 171216.334675452,545308.922664509 171409.802898534,545131.711251806 171490.485569559))",13753,89194e6da77ffff
"POLYGON ((547782.232519193 165846.387530222,547640.172591547 165733.515998435,547675.318342575 165539.988685746,547852.524417277 165459.337610809,547994.581250227 165572.212733743,547959.435103185 165765.735340614,547782.232519193 165846.387530222))",13754,89194ad6207ffff
"POLYGON ((527178.169931685 191557.413252794,527035.827699958 191444.861201004,527070.876219651 191251.464859371,527248.26784925 191170.624291306,527390.607125942 191283.179680161,527355.557728062 191476.572300141,527178.169931685 191557.413252794))",13755,89195da635bffff
"POLYGON ((553884.300487143 194795.608127255,553742.556840013 194683.287598024,553777.713747227 194490.240853739,553954.61581091 194409.518717222,554096.356706748 194521.842687237,554061.198290208 194714.885353087,553884.300487143 194795.608127255))",13756,89194e63323ffff
"POLYGON ((545218.125780627 160265.067203833,545075.974161315 160152.091572938,545111.113564161 159958.473717147,545288.40569355 159877.835486068,545430.555042584 159990.814715832,545395.414780829 160184.428679972,545218.125780627 160265.067203833))",13757,89194ad43c7ffff
"POLYGON ((524375.791229329 179164.162092806,524233.31451196 179051.379636889,524268.364519188 178857.783674705,524445.89237648 178776.974118466,524588.366210403 178889.759962996,524553.31507048 179083.351975273,524375.791229329 179164.162092806))",13758,89194ada093ffff
"POLYGON ((509576.460432894 190698.865010113,509433.735918341 190586.197560113,509468.718669007 190392.599728495,509646.427279782 190311.673752277,509789.147748199 190424.349081943,509754.163954784 190617.941886023,509576.460432894 190698.865010113))",13759,89195daf1afffff
"POLYGON ((508027.303891314 173979.175950618,507884.440313886 173866.196312257,507919.42664187 173672.349110942,508097.277843987 173591.484285199,508240.138575918 173704.466960221,508205.150951198 173898.311424443,508027.303891314 173979.175950618))",13760,89195d363afffff
"POLYGON ((555148.699441914 186959.497449251,555006.932440322 186847.048571858,555042.08467688 186653.901051061,555219.005772883 186573.206712425,555360.769816479 186685.65892209,555325.615606235 186878.802081405,555148.699441914 186959.497449251))",13761,89194e61d3bffff
"POLYGON ((507729.824009243 181052.036971867,507586.992364686 180939.174956578,507621.975876157 180745.415221532,507799.787875816 180664.520024133,507942.612290055 180777.383970294,507907.628384701 180971.139996786,507729.824009243 181052.036971867))",13762,89195dad98fffff
"POLYGON ((551412.090943052 174484.704529772,551270.165974395 174372.011870461,551305.320795921 174178.648028755,551482.401523096 174097.980638437,551624.32356274 174210.676624794,551589.167804219 174404.036674546,551412.090943052 174484.704529772))",13763,89194e6c3a3ffff
"POLYGON ((534864.570540611 200286.524911877,534722.445617083 200174.175275184,534757.515698056 199980.983450648,534934.712249598 199900.14617578,535076.834662777 200012.500091396,535041.763174123 200205.68692248,534864.570540611 200286.524911877))",13764,89195db6b43ffff
"POLYGON ((524791.808962853 175066.1712326,524649.314843699 174953.32257789,524684.365810879 174759.675495003,524861.912332617 174678.881131278,525004.403831221 174791.733416381,524969.35138268 174985.376385888,524791.808962853 175066.1712326))",13765,89194adae9bffff
"POLYGON ((526306.53983853 183790.339993487,526164.13340903 183677.650487734,526199.186830069 183484.139483581,526376.647883402 183403.322108638,526519.051451946 183516.015059791,526483.996828123 183709.521940606,526306.53983853 183790.339993487))",13766,89195da4e23ffff
"POLYGON ((531458.526735608 200245.420185183,531316.331887464 200133.046091132,531351.384781673 199939.818096421,531528.633508387 199858.967925883,531670.825443799 199971.345597065,531635.771431423 200164.569781603,531458.526735608 200245.420185183))",13767,89195db4e8bffff
"POLYGON ((524402.909193818 189805.307721757,524260.492998022 189692.705707996,524295.53656936 189499.256304,524472.995548074 189418.412227963,524615.405587237 189531.01658148,524580.360852103 189724.462032281,524402.909193818 189805.307721757))",13768,89195da4637ffff
"POLYGON ((552906.380838111 178768.251363035,552764.521973287 178655.647763869,552799.683898981 178462.368424603,552976.704942209 178381.696416081,553118.560681646 178494.30348275,553083.398495825 178687.578972597,552906.380838111 178768.251363035))",13769,89194e6c4a3ffff
"POLYGON ((524729.511551627 192495.901744592,524587.12103741 192383.347893843,524622.156810034 192189.934097096,524799.584428094 192109.078185206,524941.972299953 192221.635442058,524906.935441003 192415.045170314,524729.511551627 192495.901744592))",13770,89195da7107ffff
"POLYGON ((508717.226386043 189135.634486612,508574.472332253 189022.928109079,508609.452031069 188829.294382473,508787.187238769 188748.372418279,508929.93849641 188861.082617716,508894.957342554 189054.710959564,508717.226386043 189135.634486612))",13771,89195dac6bbffff
"POLYGON ((552915.027470678 184966.743605613,552773.190283836 184854.244623704,552808.336831402 184661.04736301,552985.321811046 184580.35298723,553127.156120291 184692.855340245,553092.008263721 184886.048692889,552915.027470678 184966.743605613))",13772,89194e61ba3ffff
"POLYGON ((543116.787667119 175424.74235731,542974.688491002 175312.011306359,543009.810222191 175118.570324966,543187.032616423 175037.864259515,543329.129045497 175150.598597554,543294.005851104 175344.035626679,543116.787667119 175424.74235731))",13773,89194ad2cafffff
"POLYGON ((534836.706732408 187002.930262368,534694.499327408 186890.347401135,534729.574652172 186696.975250459,534906.858589721 186616.189972536,535049.063140565 186728.776248202,535013.986608023 186922.144387471,534836.706732408 187002.930262368))",13774,89194e69e6bffff
"POLYGON ((537237.664996953 163895.284470191,537095.377540613 163782.327873906,537130.485153222 163588.659676511,537307.884285454 163507.954039132,537450.169733683 163620.914597546,537415.058057921 163814.576831264,537237.664996953 163895.284470191))",13775,89194ad52cbffff
"POLYGON ((521210.859506169 192147.261246943,521068.395916631 192034.686546713,521103.412420868 191841.225916488,521280.894135569 191760.344117134,521423.354301304 191872.922477157,521388.335767254 192066.378952447,521210.859506169 192147.261246943))",13776,89195da54b7ffff
"POLYGON ((539489.421155107 171218.921640016,539347.216124002 171106.099271426,539382.326716446 170912.562760093,539559.64418921 170831.852748975,539701.846557189 170944.678545598,539666.73411555 171138.210925403,539489.421155107 171218.921640016))",13777,89194ad0ca3ffff
"POLYGON ((530672.053199145 182157.193653722,530529.729669421 182044.504365444,530564.800354241 181851.020386047,530742.195698913 181770.229602641,530884.516393257 181882.922134797,530849.44451718 182076.402239712,530672.053199145 182157.193653722))",13778,89194ad32dbffff
"POLYGON ((510719.967919663 180758.482997214,510577.206748029 180645.637245393,510612.20081338 180451.908539723,510789.957192188 180371.030165597,510932.715476227 180483.879494244,510897.720269073 180677.603620312,510719.967919663 180758.482997214))",13779,89195dacab7ffff
"POLYGON ((524733.977845337 194268.150533626,524591.600919231 194155.628966121,524626.637147855 193962.240222392,524804.051993661 193881.377343009,524946.426203818 193993.902421494,524911.388284141 194187.28686849,524733.977845337 194268.150533626))",13780,89195da7563ffff
"POLYGON ((514134.459082107 179915.913982285,513991.767664306 179803.077786802,514026.778128888 179609.376136918,514204.481322888 179528.514631974,514347.169904068 179641.35421975,514312.158127874 179835.051920289,514134.459082107 179915.913982285))",13781,89195dac997ffff
"POLYGON ((541421.352685981 179390.602665478,541279.246388942 179277.930045341,541314.365256213 179084.524244347,541491.591086775 179003.795253729,541633.694369477 179116.471329808,541598.574835957 179309.872940701,541421.352685981 179390.602665478))",13782,89194ad2577ffff
"POLYGON ((556110.258852273 191478.772954322,555968.543413115 191366.410160967,556003.693978519 191173.334996987,556180.561223155 191092.626601471,556322.273850704 191204.992806182,556287.122073463 191398.064006322,556110.258852273 191478.772954322))",13783,89194e60073ffff
"POLYGON ((526519.051451946 183516.015059791,526376.647883402 183403.322108638,526411.70231415 183209.809793424,526589.161399063 183128.99454877,526731.562299566 183241.690928889,526696.506628368 183435.199130809,526519.051451946 183516.015059791))",13784,89195da4e27ffff
"POLYGON ((548967.843703861 175420.786681637,548825.869977636 175308.094596161,548861.018471862 175114.718703035,549038.14169012 175034.038571335,549180.112504362 175146.733951169,549144.963012322 175340.106168469,548967.843703861 175420.786681637))",13785,89194e6dc93ffff
"POLYGON ((522058.478031732 190163.456518503,521916.017536273 190050.853269616,521951.040999854 189857.378037129,522128.526180949 189776.510061702,522270.983820741 189889.116731601,522235.959135113 190082.587956034,522058.478031732 190163.456518503))",13786,89195da55abffff
"POLYGON ((545040.078648119 180047.863895751,544898.052386147 179935.226142288,544933.179113173 179741.868463426,545110.333026591 179661.152913064,545252.355812529 179773.794908361,545217.227387806 179967.149256189,545040.078648119 180047.863895751))",13787,89194e6d6b7ffff
"POLYGON ((517137.720672981 184946.39257515,516995.120040875 184833.667647293,517030.133863753 184640.070445945,517207.747648826 184559.20350258,517350.342967847 184671.933413661,517315.327130262 184865.52695407,517137.720672981 184946.39257515))",13788,89195daed6fffff
"POLYGON ((538216.677725892 173751.287928669,538074.461185129 173638.501534494,538109.563492537 173444.983361373,538286.88350972 173364.255484536,538429.09718452 173477.045242004,538393.993708101 173670.559513134,538216.677725892 173751.287928669))",13789,89194ad2a4bffff
"POLYGON ((510907.575367147 172491.524781258,510764.765262542 172378.53591704,510799.766162434 172184.686627146,510977.578513241 172103.83089847,511120.385788269 172216.823362006,511085.383542095 172410.667955016,510907.575367147 172491.524781258))",13790,89195d36c0fffff
"POLYGON ((538444.987187523 181456.022493778,538302.827539926 181343.372703203,538337.930817153 181149.970731594,538515.195219347 181069.223424538,538657.352093916 181181.876878722,538622.247339357 181375.273976467,538444.987187523 181456.022493778))",13791,89194ad26abffff
"POLYGON ((517630.047153667 170502.008014901,517487.37460745 170389.026336165,517522.406114807 170195.230733102,517700.111968071 170114.420872175,517842.781819807 170227.405962452,517807.748512777 170421.197502213,517630.047153667 170502.008014901))",13792,89194ad9c37ffff
"POLYGON ((530791.500252091 187781.727216223,530649.208519296 187669.129872208,530684.271105815 187475.720962784,530861.626464849 187394.913580591,531003.915291383 187507.514392222,530968.851665153 187700.91911855,530791.500252091 187781.727216223))",13793,89195da68cfffff
"POLYGON ((533143.612073444 191853.877039562,533001.398559234 191741.366273224,533036.468758853 191548.039251963,533213.753172613 191467.228841241,533355.963275007 191579.744740827,533320.891924203 191773.067254324,533143.612073444 191853.877039562))",13794,89194e6928fffff
"POLYGON ((534260.47214809 166848.800705294,534118.131804824 166735.859874914,534153.222916648 166542.204203783,534330.656939131 166461.491327071,534472.995824761 166574.433860307,534437.903309256 166768.086332519,534260.47214809 166848.800705294))",13795,89194ac2447ffff
"POLYGON ((514247.415873508 181997.505954428,514104.740649913 181884.706425562,514139.748938641 181691.034612097,514317.433882724 181610.166275591,514460.106305125 181722.969199037,514425.096584643 181916.637064518,514247.415873508 181997.505954428))",13796,89195dacd8bffff
"POLYGON ((548883.103357767 189285.678812505,548741.215098239 189173.236193087,548776.347599412 188980.052637234,548953.369683605 188899.3158908,549095.255056871 189011.762528282,549060.121328892 189204.941960714,548883.103357767 189285.678812505))",13797,89194e6ad1bffff
"POLYGON ((543215.732390856 171297.872081642,543073.60983783 171185.072799546,543108.741148728 170991.574626088,543285.996515969 170910.879466206,543428.116304905 171023.682055918,543392.983490691 171217.176498004,543215.732390856 171297.872081642))",13798,89194ad293bffff
"POLYGON ((537829.204590498 192908.96080991,537687.096826594 192796.498741046,537722.184935247 192603.238350958,537899.382091979 192522.443164272,538041.487191167 192634.907816235,538006.397943545 192828.164379762,537829.204590498 192908.96080991))",13799,89194e69593ffff
"POLYGON ((520967.326850449 180893.400150594,520824.78743026 180780.626582403,520859.822576559 180587.01545984,521037.398396121 180506.18196942,521179.934966746 180618.95896288,521144.898567383 180812.566021613,520967.326850449 180893.400150594))",13800,89195da5b2fffff
"POLYGON ((523004.439074443 184939.042519239,522861.968350431 184826.351886507,522897.008538053 184632.820211679,523074.52048406 184551.983176828,523216.988296058 184664.677223165,523181.947074065 184858.20489087,523004.439074443 184939.042519239))",13801,89195da5d53ffff
"POLYGON ((531115.184964285 189585.777456546,530972.911306215 189473.213939136,531007.973604152 189279.833334824,531185.310718298 189199.020373263,531327.581505721 189311.587343522,531292.518049655 189504.963822611,531115.184964285 189585.777456546))",13802,89195da6c43ffff
"POLYGON ((507613.305036431 178081.409641741,507470.459807537 177968.498328427,507505.446393793 177774.699770515,507683.278808311 177693.81825005,507826.121120359 177806.73540072,507791.13401196 178000.528663717,507613.305036431 178081.409641741))",13803,89195d366a7ffff
"POLYGON ((530249.173933419 183592.293661109,530106.850157917 183479.626915328,530141.918077973 183286.157856271,530319.311041875 183205.359598207,530461.63191917 183318.029510054,530426.562760788 183511.494677639,530249.173933419 183592.293661109))",13804,89195da4d83ffff
"POLYGON ((530989.733974657 181302.467964562,530847.412015988 181189.765957335,530882.484792694 180996.273459914,531059.880663578 180915.487152266,531202.199743508 181028.192618003,531167.125831302 181221.680932998,530989.733974657 181302.467964562))",13805,89194ad321bffff
"POLYGON ((551206.334166931 179188.468658038,551064.433270227 179075.860804683,551099.590126433 178882.566454971,551276.649629649 178801.884837991,551418.547843454 178914.496353886,551383.389236982 179107.785824329,551206.334166931 179188.468658038))",13806,89194e6c443ffff
"POLYGON ((531588.319617359 163620.942991865,531445.90036175 163507.933521609,531480.985123947 163314.202387944,531658.490456136 163233.4843361,531800.906883105 163346.497071895,531765.82080652 163540.224594108,531588.319617359 163620.942991865))",13807,89194ac2267ffff
"POLYGON ((519139.102568766 175683.340838577,518996.48893687 175570.46446079,519031.516536316 175376.761057827,519209.159049012 175295.938339322,519351.769876596 175408.817308445,519316.74098264 175602.517065524,519139.102568766 175683.340838577))",13808,89194ad86bbffff
"POLYGON ((541110.297879594 183789.291533554,540968.203353238 183676.691428485,541003.309891963 183483.345616888,541180.511768443 183402.603247746,541322.603094724 183515.206431155,541287.495611112 183708.548724485,541110.297879594 183789.291533554))",13809,89194e68a07ffff
"POLYGON ((513197.366606606 187806.489923543,513054.703727341 187693.786173268,513089.703107454 187500.188374064,513267.366810714 187419.297811622,513410.026685468 187532.005011543,513375.026030875 187725.599029828,513197.366606606 187806.489923543))",13810,89195daee43ffff
