"source","neighbor"
14584,7075
14584,7486
14584,12243
14584,13528
14585,322
14585,4617
14585,6734
14585,14943
14585,15276
14585,16098
14586,8113
14586,9241
14586,10323
14586,13474
14586,15281
14586,16208
14587,2615
14587,3890
14587,4951
14587,6753
14587,8168
14587,13999
14588,4580
14588,7110
14588,8106
14588,8164
14588,11574
14588,12668
14589,2169
14589,5487
14589,5706
14589,5775
14589,13501
14589,14912
14590,1913
14590,2234
14590,2802
14590,4736
14590,5981
14590,7281
14591,6084
14591,6547
14591,7654
14591,11476
14591,13286
14591,15675
14592,947
14592,4480
14592,4590
14592,9195
14592,13986
14592,16027
14593,604
14593,7242
14593,8547
14593,13013
14593,13225
14593,13582
14594,630
14594,5442
14594,8263
14594,9576
14594,12566
14594,14091
14595,1516
14595,3275
14595,5574
14595,9654
14595,10250
14595,16566
14596,186
14596,3896
14596,4497
14596,9719
14596,10940
14596,15044
14597,3174
14597,3744
14597,6485
14597,7624
14597,9007
14597,12345
14598,2824
14598,4554
14598,6167
14598,6693
14598,7490
14598,10477
14599,109
14599,3187
14599,3705
14599,7999
14599,8797
14599,14379
14600,3531
14600,4108
14600,4435
14600,5250
14600,13734
14600,14237
14601,8213
14601,8837
14601,9265
14601,9382
14601,14246
14601,14788
14602,7128
14602,9197
14602,9771
14602,12265
14602,15920
14602,15970
14603,657
14603,710
14603,3878
14603,3884
14603,7118
14603,16332
14604,734
14604,2712
14604,5445
14604,6175
14604,15283
14604,16540
14605,239
14605,859
14605,6582
14605,7256
14605,12967
14605,14931
14606,6250
14606,9239
14606,11528
14606,12217
14606,13148
14606,15014
14607,1528
14607,2289
14607,6666
14607,7270
14607,15236
14607,16385
14608,2874
14608,5776
14608,8495
14608,10751
14608,12397
14608,15815
14609,3603
14609,5691
14609,8043
14609,13726
14609,14779
14609,15638
14610,154
14610,8767
14610,10682
14610,15098
14610,15121
14610,16295
14611,3263
14611,6764
14611,8278
14611,8702
14611,8710
14611,12059
14612,2496
14612,3309
14612,5449
14612,7735
14612,9028
14612,13162
14613,5
14613,1790
14613,2299
14613,3607
14613,9700
14613,14220
14614,3448
14614,4703
14614,6133
14614,7643
14614,14580
14614,16614
14615,1786
14615,1894
14615,4301
14615,9294
14615,14554
14615,15289
14616,3542
14616,3922
14616,5603
14616,9723
14616,12968
14616,15135
14617,673
14617,1475
14617,4343
14617,8911
14617,12843
14617,13910
14618,63
14618,4315
14618,8060
14618,8079
14618,12002
14618,14988
14619,3876
14619,4570
14619,5027
14619,11345
14619,11749
14619,16294
14620,5174
14620,5302
14620,5550
14620,5763
14620,13710
14620,14874
14621,3492
14621,8759
14621,8789
14621,12228
14621,15900
14621,16595
14622,3637
14622,5546
14622,5651
14622,6979
14622,12559
14622,16080
14623,1996
14623,3325
14623,8955
14623,11091
14623,11361
14623,12608
14624,1450
14624,3614
14624,6649
14624,8963
14624,10122
14624,11516
14625,2460
14625,2972
14625,6188
14625,6255
14625,12470
14625,14356
14626,1418
14626,5845
14626,8014
14626,9033
14626,10231
14626,11527
14627,3522
14627,5685
14627,11925
14627,12566
14627,14101
14627,16865
14628,6594
14628,6940
14628,7341
14628,10428
14628,12522
14628,16224
14629,813
14629,9565
14629,12571
14629,12926
14629,15316
14629,16051
14630,1486
14630,1539
14630,2399
14630,9650
14630,13144
14630,13289
14631,3512
14631,10746
14631,11601
14631,11664
14631,14062
14631,14942
14632,2386
14632,3692
14632,5739
14632,11340
14632,15442
14632,16711
14633,1173
14633,2836
14633,4432
14633,6248
14633,10492
14633,14978
14634,208
14634,1798
14634,4752
14634,8564
14634,15149
14634,15783
14635,5
14635,7051
14635,9633
14635,10332
14635,11884
14635,14220
14636,764
14636,1535
14636,2092
14636,5235
14636,11806
14636,15950
14637,21
14637,11498
14637,11510
14637,11656
14637,12073
14637,14654
14638,1685
14638,9182
14638,11212
14638,12901
14638,15637
14638,16705
14639,2012
14639,4781
14639,5960
14639,6713
14639,14577
14639,14999
14640,1445
14640,1779
14640,7096
14640,11824
14640,12762
14640,16126
14641,666
14641,3065
14641,4977
14641,5400
14641,7219
14641,13104
14642,8175
14642,11156
14642,11491
14642,12460
14642,13785
14642,16119
14643,6426
14643,7646
14643,9367
14643,10079
14643,14930
14643,15144
14644,1193
14644,1226
14644,1237
14644,2066
14644,3263
14644,3548
14645,870
14645,3580
14645,8461
14645,9936
14645,11270
14645,14249
14646,1696
14646,3318
14646,10150
14646,10613
14646,13290
14646,14954
14647,722
14647,5082
14647,5102
14647,11254
14647,11439
14647,12690
14648,251
14648,5416
14648,8623
14648,14064
14648,14121
14648,15353
14649,3090
14649,3533
14649,4173
14649,4808
14649,11668
14649,16699
14650,281
14650,7902
14650,9711
14650,13050
14650,13355
14650,14762
14651,11447
14651,12357
14651,12600
14651,13264
14651,13863
14651,14185
14652,77
14652,2207
14652,2827
14652,6832
14652,7529
14652,8310
14653,1809
14653,3181
14653,3525
14653,7385
14653,11945
14653,13370
14654,21
14654,2966
14654,3399
14654,11656
14654,14637
14654,15809
14655,955
14655,6393
14655,11475
14655,14417
14655,14481
14655,14914
14656,1906
14656,3074
14656,9083
14656,13440
14656,13725
14656,16773
14657,2367
14657,2817
14657,2953
14657,9393
14657,9562
14657,11851
14658,1992
14658,2491
14658,3517
14658,4213
14658,6676
14658,10769
14659,254
14659,1045
14659,7714
14659,7966
14659,9333
14659,10051
14660,842
14660,1887
14660,3065
14660,7219
14660,9179
14660,12529
14661,645
14661,1666
14661,5665
14661,9188
14661,10254
14661,11200
14662,1863
14662,12274
14662,14752
14662,14810
14662,16100
14662,16526
14663,523
14663,2204
14663,7621
14663,9174
14663,9555
14663,12308
14664,2562
14664,3011
14664,4084
14664,11305
14664,12424
14664,16182
14665,3559
14665,4095
14665,4797
14665,6995
14665,9365
14665,10002
14666,474
14666,9310
14666,9434
14666,9458
14666,11106
14666,15279
14667,5167
14667,7946
14667,7978
14667,9604
14667,11559
14667,16325
14668,73
14668,4030
14668,5297
14668,6839
14668,12595
14668,16293
14669,1067
14669,2579
14669,3305
14669,4823
14669,9191
14669,10144
14670,7210
14670,7563
14670,11570
14670,15090
14670,15115
14670,15480
14671,2100
14671,2722
14671,7995
14671,8520
14671,10564
14671,14526
14672,4129
14672,8560
14672,8969
14672,13481
14672,14952
14672,16611
14673,935
14673,5159
14673,5826
14673,9220
14673,15059
14673,15092
14674,635
14674,5827
14674,6419
14674,6803
14674,14036
14674,14306
14675,392
14675,6386
14675,6526
14675,7939
14675,9983
14675,16630
14676,1229
14676,2543
14676,4422
14676,8347
14676,14502
14676,15902
14677,168
14677,4307
14677,4438
14677,14035
14677,16280
14677,16836
14678,133
14678,5939
14678,6400
14678,10116
14678,10978
14678,16748
14679,3025
14679,4198
14679,6833
14679,8288
14679,15224
14679,16592
14680,8940
14680,11127
14680,12732
14680,13908
14680,14911
14680,16286
14681,464
14681,6720
14681,7947
14681,10651
14681,10788
14681,14241
14682,631
14682,1187
14682,4909
14682,6213
14682,11253
14682,15346
14683,3156
14683,3170
14683,8933
14683,10325
14683,10911
14683,16517
14684,535
14684,7389
14684,7812
14684,9340
14684,13767
14684,16234
14685,24
14685,2062
14685,3095
14685,5805
14685,7138
14685,11277
14686,4765
14686,6626
14686,9579
14686,10366
14686,13179
14686,13605
14687,2801
14687,5468
14687,7083
14687,7757
14687,11174
14687,12489
14688,4889
14688,5369
14688,6854
14688,10099
14688,10602
14688,11750
14689,1213
14689,5927
14689,12509
14689,13270
14689,15892
14689,16792
14690,6882
14690,11441
14690,12278
14690,12527
14690,12858
14690,15081
14691,5368
14691,7937
14691,9493
14691,14743
14691,16365
14691,16534
14692,718
14692,2882
14692,7467
14692,8401
14692,13928
14692,14823
14693,2949
14693,2952
14693,3911
14693,6380
14693,13030
14693,13965
14694,379
14694,1793
14694,6369
14694,12364
14694,12855
14694,13715
14695,525
14695,1553
14695,6532
14695,6581
14695,8212
14695,13332
14696,1048
14696,1335
14696,2070
14696,7990
14696,10879
14696,11857
14697,86
14697,1575
14697,3332
14697,8774
14697,11827
14697,16216
14698,1455
14698,3816
14698,4023
14698,8777
14698,10900
14698,16279
14699,1702
14699,5669
14699,6136
14699,8736
14699,11344
14699,13549
14700,1693
14700,11993
14700,13089
14700,13674
14700,14907
14700,15613
14701,125
14701,1421
14701,5414
14701,6875
14701,10052
14701,13137
14702,4050
14702,6805
14702,11709
14702,12756
14702,13927
14702,16810
14703,4704
14703,5133
14703,7088
14703,10236
14703,11906
14703,13407
14704,1377
14704,9079
14704,11761
14704,13560
14704,14329
14704,16248
14705,1388
14705,9178
14705,9435
14705,12174
14705,13695
14705,14399
14706,219
14706,2695
14706,11044
14706,12997
14706,13198
14706,15489
14707,7642
14707,10155
14707,11054
14707,11531
14707,12472
14707,16736
14708,1837
14708,2425
14708,7314
14708,7924
14708,8618
14708,16470
14709,7739
14709,9795
14709,11020
14709,11507
14709,13452
14709,14254
14710,7269
14710,7997
14710,9251
14710,9747
14710,11224
14710,16050
14711,775
14711,3311
14711,3697
14711,8826
14711,15259
14711,16778
14712,3423
14712,8306
14712,10185
14712,11719
14712,13323
14712,13329
14713,3700
14713,3895
14713,6842
14713,11039
14713,11071
14713,12432
14714,3435
14714,3619
14714,8517
14714,10285
14714,10928
14714,12434
14715,1708
14715,5536
14715,5605
14715,5854
14715,14291
14715,15482
14716,323
14716,5224
14716,6514
14716,7129
14716,7444
14716,15467
14717,652
14717,6632
14717,7629
14717,9126
14717,12816
14717,14403
14718,206
14718,3570
14718,9558
14718,10362
14718,13190
14718,13716
14719,2263
14719,9027
14719,12868
14719,13175
14719,14191
14719,16220
14720,32
14720,1761
14720,3883
14720,5518
14720,6402
14720,7334
14721,669
14721,8326
14721,11289
14721,11995
14721,12033
14721,14723
14722,2127
14722,2343
14722,5568
14722,10912
14722,12359
14722,15736
14723,8125
14723,9869
14723,11289
14723,12033
14723,14721
14723,15717
14724,1513
14724,2605
14724,9457
14724,10792
14724,12653
14724,14546
14725,1152
14725,1324
14725,9756
14725,10023
14725,14088
14725,15129
14726,1881
14726,3326
14726,3953
14726,8506
14726,9468
14726,11845
14727,3373
14727,3932
14727,8676
14727,11586
14727,14446
14727,14832
14728,6141
14728,8063
14728,9168
14728,10252
14728,16106
14728,16304
14729,4111
14729,7337
14729,7888
14729,9687
14729,12623
14729,15959
14730,1894
14730,2636
14730,2783
14730,4301
14730,8256
14730,11753
14731,309
14731,8986
14731,11939
14731,13476
14731,14839
14731,16331
14732,889
14732,2212
14732,4458
14732,6883
14732,7545
14732,9328
14733,2193
14733,3578
14733,4979
14733,6976
14733,11587
14733,13386
14734,3716
14734,4959
14734,8327
14734,10103
14734,10314
14734,16120
14735,4730
14735,6677
14735,7026
14735,8729
14735,12236
14735,16681
14736,724
14736,873
14736,2387
14736,11347
14736,13046
14736,16309
14737,765
14737,4061
14737,8946
14737,11521
14737,14540
14737,16217
14738,5365
14738,5405
14738,5615
14738,8820
14738,9628
14738,12701
14739,4281
14739,6221
14739,7985
14739,8474
14739,11273
14739,11696
14740,3502
14740,5572
14740,9792
14740,10999
14740,11364
14740,13961
14741,5096
14741,5622
14741,7861
14741,8878
14741,10275
14741,16794
14742,1041
14742,8223
14742,11530
14742,12143
14742,15105
14742,15348
14743,1954
14743,5368
14743,11074
14743,13197
14743,14691
14743,16534
14744,2375
14744,2591
14744,6457
14744,8309
14744,8735
14744,8960
14745,5310
14745,5869
14745,10119
14745,10393
14745,11629
14745,16249
14746,5828
14746,7173
14746,11743
14746,15396
14746,15632
14746,15757
14747,561
14747,5679
14747,6186
14747,8503
14747,8972
14747,16112
14748,2791
14748,5142
14748,5541
14748,5994
14748,8441
14748,15292
14749,1202
14749,3891
14749,5181
14749,9589
14749,11937
14749,12394
14750,682
14750,2482
14750,3487
14750,3573
14750,6958
14750,13159
14751,897
14751,2131
14751,6549
14751,7152
14751,13005
14751,13316
14752,12274
14752,14662
14752,16035
14752,16100
14752,16272
14752,16675
14753,1330
14753,4499
14753,6143
14753,6264
14753,6453
14753,9695
14754,7768
14754,12599
14754,15004
14754,16356
14754,16672
14754,16739
14755,64
14755,244
14755,6165
14755,12021
14755,15237
14755,16137
14756,1917
14756,4763
14756,5364
14756,6207
14756,6612
14756,7254
14757,2705
14757,2977
14757,12841
14757,13328
14757,15927
14757,16675
14758,4995
14758,7336
14758,7767
14758,11438
14758,12223
14758,13768
14759,151
14759,1451
14759,7958
14759,12574
14759,13039
14759,14927
14760,4818
14760,8027
14760,10885
14760,12831
14760,13744
14760,15462
14761,6075
14761,6346
14761,7332
14761,12492
14761,15187
14761,16878
14762,4786
14762,9711
14762,11482
14762,12617
14762,13050
14762,14650
14763,516
14763,599
14763,6411
14763,8938
14763,9562
14763,11851
14764,881
14764,4294
14764,6051
14764,10737
14764,13240
14764,14494
14765,1960
14765,3979
14765,8677
14765,9866
14765,10736
14765,16469
14766,3123
14766,3669
14766,3978
14766,7306
14766,12581
14766,16166
14767,7832
14767,8409
14767,11713
14767,13725
14767,13753
14767,15009
14768,229
14768,695
14768,2330
14768,3028
14768,5683
14768,12827
14769,1897
14769,2277
14769,3157
14769,12528
14769,13830
14769,14280
14770,1081
14770,8433
14770,8998
14770,11483
14770,12568
14770,16157
14771,1310
14771,1513
14771,2605
14771,12032
14771,13075
14771,16669
14772,2784
14772,6770
14772,12057
14772,13404
14772,14471
14772,16263
14773,3479
14773,3818
14773,11642
14773,11795
14773,13758
14773,14558
14774,1162
14774,3605
14774,6485
14774,7335
14774,12345
14774,14179
14775,291
14775,689
14775,768
14775,856
14775,1426
14775,16014
14776,437
14776,3444
14776,7665
14776,11488
14776,11489
14776,14096
14777,1179
14777,3670
14777,5975
14777,6703
14777,13644
14777,14348
14778,4987
14778,5185
14778,9886
14778,10376
14778,12686
14778,14301
14779,155
14779,1867
14779,7493
14779,13726
14779,14609
14779,15638
14780,691
14780,8080
14780,11466
14780,13199
14780,14527
14780,15398
14781,255
14781,3921
14781,5401
14781,8545
14781,10197
14781,16649
14782,760
14782,1275
14782,2697
14782,8800
14782,13252
14782,16854
14783,3070
14783,3188
14783,8047
14783,11840
14783,12269
14783,13139
14784,2790
14784,9318
14784,9696
14784,10798
14784,13414
14784,14067
14785,6902
14785,6908
14785,10732
14785,11951
14785,13126
14785,13552
14786,1143
14786,3777
14786,9968
14786,11797
14786,15448
14786,16416
14787,1208
14787,3286
14787,3381
14787,8275
14787,8424
14787,14883
14788,2441
14788,3549
14788,8837
14788,14246
14788,14601
14788,15042
14789,1015
14789,4339
14789,4955
14789,7029
14789,8853
14789,13161
14790,150
14790,973
14790,12792
14790,13160
14790,16583
14790,16749
14791,349
14791,2674
14791,7091
14791,7349
14791,11430
14791,12872
14792,1889
14792,3828
14792,7519
14792,9587
14792,11299
14792,12776
14793,2179
14793,5771
14793,7539
14793,8848
14793,9417
14793,11930
14794,4188
14794,7561
14794,8171
14794,10887
14794,12936
14794,13683
14795,379
14795,1473
14795,9723
14795,11117
14795,12364
14795,15452
14796,1166
14796,1911
14796,9735
14796,11924
14796,14891
14796,16065
14797,42
14797,3277
14797,3635
14797,4308
14797,12350
14797,12634
14798,134
14798,572
14798,4006
14798,9351
14798,13301
14798,13677
14799,1322
14799,9355
